Plant Code,Utility Name,Plant Name,State,Latitude,Longitude,BA Code,BA Name,Fuel Type,Prime Mover,Net Generation (MWh)
7838,Virginia Electric & Power Co,Remington,VA,38.5442,-77.7714,PJM,"PJM Interconnection, LLC",NG,GT,604302.058
7839,Virginia Electric & Power Co,Ladysmith,VA,38.0722,-77.5133,PJM,"PJM Interconnection, LLC",DFO,GT,25286.873999999996
7839,Virginia Electric & Power Co,Ladysmith,VA,38.0722,-77.5133,PJM,"PJM Interconnection, LLC",NG,GT,1677529.122
7842,Southwestern Electric Coop Inc - (IL),Freedom Power Project,IL,39.103333,-88.85898,MISO,"Midcontinent Independent Transmission System Operator, Inc..",NG,GT,2150.002
7845,Tennessee Valley Authority,Lagoon Creek,TN,35.6578,-89.3964,TVA,Tennessee Valley Authority,DFO,GT,2601.848
7845,Tennessee Valley Authority,Lagoon Creek,TN,35.6578,-89.3964,TVA,Tennessee Valley Authority,NG,CA,2248170.0
7845,Tennessee Valley Authority,Lagoon Creek,TN,35.6578,-89.3964,TVA,Tennessee Valley Authority,NG,CT,4458216.0
7845,Tennessee Valley Authority,Lagoon Creek,TN,35.6578,-89.3964,TVA,Tennessee Valley Authority,NG,GT,126264.152
7854,City of Rock Falls - (IL),Avenue A Generator Sets,IL,41.780735,-89.689416,MISO,"Midcontinent Independent Transmission System Operator, Inc..",DFO,IC,342.0
7872,"Buckeye Power, Inc",Robert P Mone Plant,OH,40.9297,-84.7392,PJM,"PJM Interconnection, LLC",DFO,GT,1490.192
7872,"Buckeye Power, Inc",Robert P Mone Plant,OH,40.9297,-84.7392,PJM,"PJM Interconnection, LLC",NG,GT,368465.81500000006
7874,"American Mun Power-Ohio, Inc",Edgerton,OH,41.449992,-84.767208,PJM,"PJM Interconnection, LLC",DFO,IC,220.0
7878,"American Mun Power-Ohio, Inc",Wellington,OH,41.163069,-82.227208,PJM,"PJM Interconnection, LLC",DFO,IC,63.99999999999999
7883,Powell Valley Electric Coop,Powell Valley,TN,36.5748,-83.0321,TVA,Tennessee Valley Authority,DFO,IC,132.0
7894,Louisville Gas & Electric Co,Unknown,KY, , ,,,,,
7918,"American Mun Power-Ohio, Inc",Galion,OH,40.7303,-82.7939,PJM,"PJM Interconnection, LLC",DFO,IC,334.0
7919,"American Mun Power-Ohio, Inc",Seville,OH,41.0317,-81.8714,PJM,"PJM Interconnection, LLC",DFO,IC,306.0
7927,Tennessee Valley Authority,Buffalo Mountain,TN,36.120994,-84.338733,TVA,Tennessee Valley Authority,WND,WT,0.0
7932,Wolverine Power Supply Coop,Gaylord - Wolverine,MI,45.0046,-84.7218,MISO,"Midcontinent Independent Transmission System Operator, Inc..",NG,GT,20104.0
7934,City of Rock Falls - (IL),Industrial Park,IL,41.768199,-89.674385,MISO,"Midcontinent Independent Transmission System Operator, Inc..",DFO,IC,1122.0
7940,Old Dominion Electric Coop,Ponton Diesel Generating Facility,VA,37.2953,-77.9862,PJM,"PJM Interconnection, LLC",DFO,IC,851.9999999999999
7941,Old Dominion Electric Coop,Nottoway Diesel Generating Facility,VA,36.697222,-77.105,PJM,"PJM Interconnection, LLC",DFO,IC,1050.0
7948,"Hoosier Energy R E C, Inc",Lawrence County Station,IN,38.8003,-86.4511,MISO,"Midcontinent Independent Transmission System Operator, Inc..",NG,GT,86348.002
7950,Tennessee Valley Authority,Franklin (TN),TN,35.270556,-86.139444,TVA,Tennessee Valley Authority,,,
7962,Delaware Municipal Electric Corp,Warren F Sam Beasley Generation Station,DE,39.279179,-75.623928,PJM,"PJM Interconnection, LLC",DFO,GT,1854.948
7962,Delaware Municipal Electric Corp,Warren F Sam Beasley Generation Station,DE,39.279179,-75.623928,PJM,"PJM Interconnection, LLC",NG,GT,33229.051999999996
7972,Wolverine Power Supply Coop,Sumpter,MI,42.167,-83.5318,MISO,"Midcontinent Independent Transmission System Operator, Inc..",NG,GT,224398.0
7984,Michigan Public Power Agency,Kalkaska CT #1,MI,44.6889,-85.2019,MISO,"Midcontinent Independent Transmission System Operator, Inc..",NG,GT,109072.0
7990,City of Altamont - (IL),Altamont,IL,39.068747,-88.755547,MISO,"Midcontinent Independent Transmission System Operator, Inc..",DFO,IC,160.0
8008,Calpine New Jersey Generation LLC,Mickleton Station,NJ,39.8119,-75.249031,PJM,"PJM Interconnection, LLC",NG,GT,4164.0
8011,Constellation Nuclear,Three Mile Island,PA,40.1515,-76.7232,PJM,"PJM Interconnection, LLC",,,
8012,"Constellation Power, Inc",Croydon CT Generating Station,PA,40.08,-74.8917,PJM,"PJM Interconnection, LLC",DFO,GT,1328.002
8016,City of Springfield - (IL),Factory,IL,39.825934,-89.637282,MISO,"Midcontinent Independent Transmission System Operator, Inc..",DFO,GT,128.0
8019,Upper Peninsula Power Company,Portage,MI,47.0808,-88.6472,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,,
8042,"Duke Energy Carolinas, LLC",Belews Creek,NC,36.2811,-80.0603,DUK,Duke Energy Carolinas,BIT,ST,5787621.379000001
8042,"Duke Energy Carolinas, LLC",Belews Creek,NC,36.2811,-80.0603,DUK,Duke Energy Carolinas,DFO,ST,0.0
8042,"Duke Energy Carolinas, LLC",Belews Creek,NC,36.2811,-80.0603,DUK,Duke Energy Carolinas,NG,ST,11188260.620000001
8102,"Gavin Power, LLC","Gavin Power, LLC",OH,38.9347,-82.1158,PJM,"PJM Interconnection, LLC",BIT,ST,27015616.089999996
8102,"Gavin Power, LLC","Gavin Power, LLC",OH,38.9347,-82.1158,PJM,"PJM Interconnection, LLC",DFO,ST,44783.812000000005
8102,"Gavin Power, LLC","Gavin Power, LLC",OH,38.9347,-82.1158,PJM,"PJM Interconnection, LLC",RC,ST,0.0
8225,Seneca Generation LLC,Seneca Generation LLC,PA,41.8389,-79.0056,PJM,"PJM Interconnection, LLC",WAT,HY,186036.0
8225,Seneca Generation LLC,Seneca Generation LLC,PA,41.8389,-79.0056,PJM,"PJM Interconnection, LLC",WAT,PS,-878270.0
10017,WestRock-West Point Mill,WestRock-West Point Mill,VA,37.5392,-76.8053,PJM,"PJM Interconnection, LLC",BIT,ST,26030.49
10017,WestRock-West Point Mill,WestRock-West Point Mill,VA,37.5392,-76.8053,PJM,"PJM Interconnection, LLC",BLQ,ST,431665.179
10017,WestRock-West Point Mill,WestRock-West Point Mill,VA,37.5392,-76.8053,PJM,"PJM Interconnection, LLC",DFO,ST,258.57
10017,WestRock-West Point Mill,WestRock-West Point Mill,VA,37.5392,-76.8053,PJM,"PJM Interconnection, LLC",NG,ST,363880.66099999996
10017,WestRock-West Point Mill,WestRock-West Point Mill,VA,37.5392,-76.8053,PJM,"PJM Interconnection, LLC",OBL,ST,0.0
10017,WestRock-West Point Mill,WestRock-West Point Mill,VA,37.5392,-76.8053,PJM,"PJM Interconnection, LLC",RFO,ST,101.798
10017,WestRock-West Point Mill,WestRock-West Point Mill,VA,37.5392,-76.8053,PJM,"PJM Interconnection, LLC",SLW,ST,17146.987999999998
10017,WestRock-West Point Mill,WestRock-West Point Mill,VA,37.5392,-76.8053,PJM,"PJM Interconnection, LLC",WDS,ST,156744.314
10030,"Cartier Energy, LLC",Energy Center Dover,DE,39.149549,-75.547335,PJM,"PJM Interconnection, LLC",BIT,CT,0.0
10030,"Cartier Energy, LLC",Energy Center Dover,DE,39.149549,-75.547335,PJM,"PJM Interconnection, LLC",BIT,GT,0.0
10030,"Cartier Energy, LLC",Energy Center Dover,DE,39.149549,-75.547335,PJM,"PJM Interconnection, LLC",DFO,GT,342.63
10030,"Cartier Energy, LLC",Energy Center Dover,DE,39.149549,-75.547335,PJM,"PJM Interconnection, LLC",KER,CT,0.0
10030,"Cartier Energy, LLC",Energy Center Dover,DE,39.149549,-75.547335,PJM,"PJM Interconnection, LLC",KER,GT,0.0
10030,"Cartier Energy, LLC",Energy Center Dover,DE,39.149549,-75.547335,PJM,"PJM Interconnection, LLC",NG,CA,18716.0
10030,"Cartier Energy, LLC",Energy Center Dover,DE,39.149549,-75.547335,PJM,"PJM Interconnection, LLC",NG,CT,110694.0
10030,"Cartier Energy, LLC",Energy Center Dover,DE,39.149549,-75.547335,PJM,"PJM Interconnection, LLC",NG,GT,49881.369999999995
10051,"Brooks Energy, LLC",Lockville Hydropower,NC,35.6184,-79.0912,CPLE,Duke Energy Progress East,WAT,HY,0.0
10058,General Electric Co,General Electric Diesel Engine Plant,PA,41.1694,-80.1055,PJM,"PJM Interconnection, LLC",DFO,IC,5617.360000000001
10058,General Electric Co,General Electric Diesel Engine Plant,PA,41.1694,-80.1055,PJM,"PJM Interconnection, LLC",NG,IC,0.0
10061,"Mars Wrigley Confectionery US, LLC","Mars Wrigley Confectionery US, LLC",NJ,40.8625,-74.825,PJM,"PJM Interconnection, LLC",DFO,CT,0.0
10061,"Mars Wrigley Confectionery US, LLC","Mars Wrigley Confectionery US, LLC",NJ,40.8625,-74.825,PJM,"PJM Interconnection, LLC",NG,CA,0.0
10061,"Mars Wrigley Confectionery US, LLC","Mars Wrigley Confectionery US, LLC",NJ,40.8625,-74.825,PJM,"PJM Interconnection, LLC",NG,CT,97080.0
10113,Gilberton Power Co,John B Rich Memorial Power Station,PA,40.7903,-76.1983,PJM,"PJM Interconnection, LLC",DFO,ST,3740.398
10113,Gilberton Power Co,John B Rich Memorial Power Station,PA,40.7903,-76.1983,PJM,"PJM Interconnection, LLC",WC,ST,1244369.601
10118,Harrisburg Authority,Harrisburg Facility,PA,40.244242,-76.853872,PJM,"PJM Interconnection, LLC",MSB,ST,94326.212
10118,Harrisburg Authority,Harrisburg Facility,PA,40.244242,-76.853872,PJM,"PJM Interconnection, LLC",MSN,ST,115286.79799999998
10118,Harrisburg Authority,Harrisburg Facility,PA,40.244242,-76.853872,PJM,"PJM Interconnection, LLC",NG,ST,7186.99
10122,"COE Bridgewater LLC c/o Thor Equities, LLC",CIP II/AR Bridgewater Holdings - NJCOE,NJ,40.624,-74.634,PJM,"PJM Interconnection, LLC",DFO,GT,148.506
10122,"COE Bridgewater LLC c/o Thor Equities, LLC",CIP II/AR Bridgewater Holdings - NJCOE,NJ,40.624,-74.634,PJM,"PJM Interconnection, LLC",NG,GT,56381.814
10123,"PB Nutclif Master, LLC",Hoffmann LaRoche,NJ,40.8359,-74.155,PJM,"PJM Interconnection, LLC",DFO,GT,379.116
10123,"PB Nutclif Master, LLC",Hoffmann LaRoche,NJ,40.8359,-74.155,PJM,"PJM Interconnection, LLC",NG,GT,99576.88399999999
10129,Indiana University of Penn,Indiana University of Pennsylvania,PA,40.6144,-79.1594,PJM,"PJM Interconnection, LLC",DFO,IC,1234.958
10129,Indiana University of Penn,Indiana University of Pennsylvania,PA,40.6144,-79.1594,PJM,"PJM Interconnection, LLC",NG,IC,43821.042
10143,"Inter-Power/AhlCon Partners, L.P.",Colver Green Energy,PA,40.55108,-78.79794,PJM,"PJM Interconnection, LLC",PG,ST,3.54
10143,"Inter-Power/AhlCon Partners, L.P.",Colver Green Energy,PA,40.55108,-78.79794,PJM,"PJM Interconnection, LLC",WC,ST,1404650.46
10149,"Decorative Panels International, Inc.",Decorative Panels Intl,MI,45.062836,-83.423333,MISO,"Midcontinent Independent Transmission System Operator, Inc..",BIT,ST,0.0
10149,"Decorative Panels International, Inc.",Decorative Panels Intl,MI,45.062836,-83.423333,MISO,"Midcontinent Independent Transmission System Operator, Inc..",NG,ST,68243.52
10149,"Decorative Panels International, Inc.",Decorative Panels Intl,MI,45.062836,-83.423333,MISO,"Midcontinent Independent Transmission System Operator, Inc..",WDS,ST,17532.48
10151,American Bituminous Power LP,Grant Town Power Plant,WV,39.561831,-80.163138,PJM,"PJM Interconnection, LLC",NG,ST,37260.212
10151,American Bituminous Power LP,Grant Town Power Plant,WV,39.561831,-80.163138,PJM,"PJM Interconnection, LLC",WC,ST,1160151.784
10152,American Hydro Power Company,Warrior Ridge Hydro,PA,40.540042,-78.034628,PJM,"PJM Interconnection, LLC",WAT,HY,156.0
10155,Appomattox River Associates LP,Brasfield,VA,37.220833,-77.524504,PJM,"PJM Interconnection, LLC",WAT,HY,13620.0
10181,Metropolitan Sewerage District,Metropolitan Sewerage District,NC,35.6497,-82.5992,CPLE,Duke Energy Progress East,WAT,HY,8812.0
10208,Billerud Escanaba LLC,Escanaba Mill,MI,45.8044,-87.0891,MISO,"Midcontinent Independent Transmission System Operator, Inc..",BIT,ST,446.56600000000003
10208,Billerud Escanaba LLC,Escanaba Mill,MI,45.8044,-87.0891,MISO,"Midcontinent Independent Transmission System Operator, Inc..",BLQ,ST,303281.944
10208,Billerud Escanaba LLC,Escanaba Mill,MI,45.8044,-87.0891,MISO,"Midcontinent Independent Transmission System Operator, Inc..",NG,ST,288815.25800000003
10208,Billerud Escanaba LLC,Escanaba Mill,MI,45.8044,-87.0891,MISO,"Midcontinent Independent Transmission System Operator, Inc..",RFO,ST,10320.658
10208,Billerud Escanaba LLC,Escanaba Mill,MI,45.8044,-87.0891,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SLW,ST,579.912
10208,Billerud Escanaba LLC,Escanaba Mill,MI,45.8044,-87.0891,MISO,"Midcontinent Independent Transmission System Operator, Inc..",TDF,ST,0.0
10208,Billerud Escanaba LLC,Escanaba Mill,MI,45.8044,-87.0891,MISO,"Midcontinent Independent Transmission System Operator, Inc..",WDS,ST,159548.582
10211,Cleveland Cliffs,2 AC Station,IN,41.662778,-87.444444,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,,
10224,Merck & Co Inc,Merck Rahway Power Plant,NJ,40.615616,-74.26529,PJM,"PJM Interconnection, LLC",DFO,ST,521.374
10224,Merck & Co Inc,Merck Rahway Power Plant,NJ,40.615616,-74.26529,PJM,"PJM Interconnection, LLC",NG,ST,83852.626
10224,Merck & Co Inc,Merck Rahway Power Plant,NJ,40.615616,-74.26529,PJM,"PJM Interconnection, LLC",SUN,PV,244.0
10244,"Pixelle Specialty Solution, LLC",Pixelle Specialty Solutions LLC - Chillicothe Facility,OH,39.324611,-82.974039,PJM,"PJM Interconnection, LLC",BIT,ST,0.0
10244,"Pixelle Specialty Solution, LLC",Pixelle Specialty Solutions LLC - Chillicothe Facility,OH,39.324611,-82.974039,PJM,"PJM Interconnection, LLC",BLQ,ST,245071.679
10244,"Pixelle Specialty Solution, LLC",Pixelle Specialty Solutions LLC - Chillicothe Facility,OH,39.324611,-82.974039,PJM,"PJM Interconnection, LLC",DFO,ST,7689.762
10244,"Pixelle Specialty Solution, LLC",Pixelle Specialty Solutions LLC - Chillicothe Facility,OH,39.324611,-82.974039,PJM,"PJM Interconnection, LLC",NG,ST,239929.038
10244,"Pixelle Specialty Solution, LLC",Pixelle Specialty Solutions LLC - Chillicothe Facility,OH,39.324611,-82.974039,PJM,"PJM Interconnection, LLC",TDF,ST,16478.025999999998
10244,"Pixelle Specialty Solution, LLC",Pixelle Specialty Solutions LLC - Chillicothe Facility,OH,39.324611,-82.974039,PJM,"PJM Interconnection, LLC",WDS,ST,74114.052
10245,Cleveland-Cliffs Burns Harbor LLC,ArcelorMittal Burns Harbor,IN,41.635,-87.1387,MISO,"Midcontinent Independent Transmission System Operator, Inc..",BFG,ST,598344.897
10245,Cleveland-Cliffs Burns Harbor LLC,ArcelorMittal Burns Harbor,IN,41.635,-87.1387,MISO,"Midcontinent Independent Transmission System Operator, Inc..",DFO,ST,0.0
10245,Cleveland-Cliffs Burns Harbor LLC,ArcelorMittal Burns Harbor,IN,41.635,-87.1387,MISO,"Midcontinent Independent Transmission System Operator, Inc..",NG,ST,463886.924
10245,Cleveland-Cliffs Burns Harbor LLC,ArcelorMittal Burns Harbor,IN,41.635,-87.1387,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OG,ST,578302.179
10252,Domtar Paper Co LLC Kingsport Mill,Domtar Kingsport Mill,TN,36.5489,-82.5667,TVA,Tennessee Valley Authority,BLQ,ST,0.0
10252,Domtar Paper Co LLC Kingsport Mill,Domtar Kingsport Mill,TN,36.5489,-82.5667,TVA,Tennessee Valley Authority,DFO,ST,0.0
10252,Domtar Paper Co LLC Kingsport Mill,Domtar Kingsport Mill,TN,36.5489,-82.5667,TVA,Tennessee Valley Authority,NG,ST,168376.07399999996
10252,Domtar Paper Co LLC Kingsport Mill,Domtar Kingsport Mill,TN,36.5489,-82.5667,TVA,Tennessee Valley Authority,OBS,ST,2854.292
10252,Domtar Paper Co LLC Kingsport Mill,Domtar Kingsport Mill,TN,36.5489,-82.5667,TVA,Tennessee Valley Authority,RFO,ST,0.0
10252,Domtar Paper Co LLC Kingsport Mill,Domtar Kingsport Mill,TN,36.5489,-82.5667,TVA,Tennessee Valley Authority,SLW,ST,4708.1
10252,Domtar Paper Co LLC Kingsport Mill,Domtar Kingsport Mill,TN,36.5489,-82.5667,TVA,Tennessee Valley Authority,WDS,ST,79291.748
10258,Haw River Hydro Co,Haw River Hydro,NC,35.9483,-79.3244,DUK,Duke Energy Carolinas,WAT,HY,6086.0
10285,Beaver Falls Municipal Auth,Townsend Hydro,PA,40.733545,-80.314795,PJM,"PJM Interconnection, LLC",WAT,HY,35298.0
10302,Norfork Southern Corp,Juniata Locomotive Shop,PA,40.533299,-78.384125,PJM,"PJM Interconnection, LLC",BIT,GT,0.0
10302,Norfork Southern Corp,Juniata Locomotive Shop,PA,40.533299,-78.384125,PJM,"PJM Interconnection, LLC",NG,GT,0.0
10308,Sayreville Power Generation LP,Sayreville Cogeneration Facility,NJ,40.439,-74.3444,PJM,"PJM Interconnection, LLC",NG,CA,506390.0
10308,Sayreville Power Generation LP,Sayreville Cogeneration Facility,NJ,40.439,-74.3444,PJM,"PJM Interconnection, LLC",NG,CT,1369996.0
10320,BASF Corporation,Enka,NC,35.533333,-82.65,,,,,
10328,Michigan State University,T B Simon Power Plant,MI,42.7178,-84.4836,MISO,"Midcontinent Independent Transmission System Operator, Inc..",NG,GT,50301.44
10328,Michigan State University,T B Simon Power Plant,MI,42.7178,-84.4836,MISO,"Midcontinent Independent Transmission System Operator, Inc..",NG,IC,56849.8
10328,Michigan State University,T B Simon Power Plant,MI,42.7178,-84.4836,MISO,"Midcontinent Independent Transmission System Operator, Inc..",NG,ST,382634.141
10343,Mount Carmel Cogen Inc,Foster Wheeler Mt Carmel Cogen,PA,40.811189,-76.452951,PJM,"PJM Interconnection, LLC",NG,ST,12947.880000000001
10343,Mount Carmel Cogen Inc,Foster Wheeler Mt Carmel Cogen,PA,40.811189,-76.452951,PJM,"PJM Interconnection, LLC",PG,ST,0.0
10343,Mount Carmel Cogen Inc,Foster Wheeler Mt Carmel Cogen,PA,40.811189,-76.452951,PJM,"PJM Interconnection, LLC",WC,ST,194488.12
10382,NC Renewable Power - Lumberton LLC,Lumberton,NC,34.59,-78.9968,CPLE,Duke Energy Progress East,,,
10397,Cleveland Cliffs,Indiana Harbor West,IN,41.663765,-87.452325,MISO,"Midcontinent Independent Transmission System Operator, Inc..",BFG,ST,0.0
10397,Cleveland Cliffs,Indiana Harbor West,IN,41.663765,-87.452325,MISO,"Midcontinent Independent Transmission System Operator, Inc..",NG,ST,458648.0
10398,Cleveland Cliffs,Cleveland Works,OH,41.4739,-81.6728,PJM,"PJM Interconnection, LLC",BFG,ST,199375.582
10398,Cleveland Cliffs,Cleveland Works,OH,41.4739,-81.6728,PJM,"PJM Interconnection, LLC",NG,ST,88350.418
10398,Cleveland Cliffs,Cleveland Works,OH,41.4739,-81.6728,PJM,"PJM Interconnection, LLC",RFO,ST,0.0
10435,Covanta Camden Energy Recovery Center,Camden Resource Recovery Facility,NJ,39.9092,-75.1169,PJM,"PJM Interconnection, LLC",DFO,ST,0.0
10435,Covanta Camden Energy Recovery Center,Camden Resource Recovery Facility,NJ,39.9092,-75.1169,PJM,"PJM Interconnection, LLC",MSB,ST,155484.35600000003
10435,Covanta Camden Energy Recovery Center,Camden Resource Recovery Facility,NJ,39.9092,-75.1169,PJM,"PJM Interconnection, LLC",MSN,ST,190033.64399999997
10435,Covanta Camden Energy Recovery Center,Camden Resource Recovery Facility,NJ,39.9092,-75.1169,PJM,"PJM Interconnection, LLC",NG,ST,0.0
10474,Cleveland Cliffs,4 AC Station,IN,41.68,-87.426389,,,,,
10475,Cleveland Cliffs,Expander Turbine,IN,41.6836,-87.4233,MISO,"Midcontinent Independent Transmission System Operator, Inc..",BFG,OT,88940.0
10520,"Eagle Creek Renewable Energy, LLC",Dayton Hydro,IL,41.387792,-88.789656,MISO,"Midcontinent Independent Transmission System Operator, Inc..",WAT,HY,22872.0
10525,CMS Generation Operating Co II,Craven County Wood Energy LP,NC,35.130193,-77.167883,CPLE,Duke Energy Progress East,NG,ST,0.0
10525,CMS Generation Operating Co II,Craven County Wood Energy LP,NC,35.130193,-77.167883,CPLE,Duke Energy Progress East,OBS,ST,206730.636
10525,CMS Generation Operating Co II,Craven County Wood Energy LP,NC,35.130193,-77.167883,CPLE,Duke Energy Progress East,WDS,ST,412595.36399999994
10525,CMS Generation Operating Co II,Craven County Wood Energy LP,NC,35.130193,-77.167883,CPLE,Duke Energy Progress East,WO,ST,0.0
10532,EDL Inc,Grand River,MI,42.791028,-84.695682,MISO,"Midcontinent Independent Transmission System Operator, Inc..",LFG,IC,12868.0
10546,"Central Rivers Power US, LLC",Beaver Valley Patterson Dam,PA,40.744105,-80.317839,PJM,"PJM Interconnection, LLC",WAT,HY,9698.0
10550,"Central Rivers Power US, LLC",High Shoals Hydro (NC),NC,35.394254,-81.201002,DUK,Duke Energy Carolinas,WAT,HY,5816.0
10603,Ebensburg Power Co,Ebensburg Power,PA,40.455,-78.7472,PJM,"PJM Interconnection, LLC",NG,ST,478.79600000000005
10603,Ebensburg Power Co,Ebensburg Power,PA,40.455,-78.7472,PJM,"PJM Interconnection, LLC",WC,ST,569759.202
10629,Wheelabrator Environmental Systems,Wheelabrator Baltimore Refuse,MD,39.266041,-76.629653,PJM,"PJM Interconnection, LLC",MSB,ST,262138.96399999998
10629,Wheelabrator Environmental Systems,Wheelabrator Baltimore Refuse,MD,39.266041,-76.629653,PJM,"PJM Interconnection, LLC",MSN,ST,320395.03599999996
10633,Luminant Generation Company LLC,Hopewell Cogeneration,VA,37.291667,-77.281111,PJM,"PJM Interconnection, LLC",DFO,CA,136.584
10633,Luminant Generation Company LLC,Hopewell Cogeneration,VA,37.291667,-77.281111,PJM,"PJM Interconnection, LLC",DFO,CT,422.36199999999997
10633,Luminant Generation Company LLC,Hopewell Cogeneration,VA,37.291667,-77.281111,PJM,"PJM Interconnection, LLC",NG,CA,447819.418
10633,Luminant Generation Company LLC,Hopewell Cogeneration,VA,37.291667,-77.281111,PJM,"PJM Interconnection, LLC",NG,CT,1375861.639
10643,Covanta Essex Company,Covanta Essex Company,NJ,40.7376,-74.1255,PJM,"PJM Interconnection, LLC",DFO,ST,0.0
10643,Covanta Essex Company,Covanta Essex Company,NJ,40.7376,-74.1255,PJM,"PJM Interconnection, LLC",MSB,ST,394258.522
